transaction_id,product_id,quantity,price,timestamp
T8318, P 001 ,7.0,19.39,06-10-2024
T8319,p016,4.0,39.71,2024-10-07
T8320,P015,9.0,29.18,10/07/2024
T8321,p015,6.0,8.93,10/26/2024
T8322,P-012,3.0,32.93,24-10-2024
T8323,P016,9.0,$29.13,2024-10-28
T8324,P014,6.0,5.86,10/14/2024
T8325,P015,8.0,37.13,2024-10-19
T8326,p015,8.0,28.62,24-10-2024
T8327,P019,6.0,9.75,2024-10-07
T8328, P 008 ,,21.17,10/10/2024
T8329,P002,6.0,$43.06,2024-10-16
T8330,p002,3.0,27.09,2024-11-02
T8331,p010,7.0,$18.03,26-10-2024
T8332,P003,4.0,$49.43,25-10-2024
T8333,P-017,9.0,14.07,10/22/2024
T8334,P-008,,,29-10-2024
T8335,p004,2.0,48.81,10/10/2024
T8336,P014,5.0,30.21,2024-10-31
T8337, P 010 ,3.0,$41.47,2024-11-04
T8338, P 001 ,8.0,26.7,10/24/2024
T8339,P-004,9.0,15.77,2024-10-20
T8340,P-001,5.0,40.89,30-10-2024
T8341,p017,8.0,37.76,16-10-2024
T8342,P017,3.0,,26-10-2024
T8343,P007,2.0,$26.64,10/21/2024
T8344,P-015,1.0,30.27,2024-10-21
T8345,p013,9.0,$44.15,10/30/2024
T8346,p002,5.0,44.21,13-10-2024
T8347, P 019 ,,12.86,2024-10-11
T8348,P-013,8.0,$31.64,04-11-2024
T8349,p011,1.0,47.17,30-10-2024
T8350,p015,3.0,18.09,10/23/2024
T8351, P 010 ,9.0,40.4,2024-10-25
T8352,P009,9.0,$30.1,10/12/2024
T8353,P-009,4.0,48.37,16-10-2024
T8354,P-001,7.0,33.41,2024-10-10
T8355, P 017 ,3.0,29.98,10/11/2024
T8356,P-012,7.0,9.25,2024-10-16
T8357,P010,8.0,,10/16/2024
T8358,P005,9.0,41.47,24-10-2024
T8359, P 018 ,4.0,,2024-10-22
T8360,p015,8.0,39.21,10/27/2024
T8361,p006,6.0,31.73,23-10-2024
T8362,P-007,8.0,36.56,11/01/2024
T8363,P017,,37.93,27-10-2024
T8364,P-006,2.0,$49.37,04-11-2024
T8365,P-008,2.0,18.01,28-10-2024
T8366,P012,6.0,34.4,11/03/2024
T8367,P014,8.0,49.03,2024-10-12
T8368,p012,2.0,8.18,15-10-2024
T8369, P 010 ,8.0,18.95,23-10-2024
T8370,p015,6.0,$45.76,23-10-2024
T8371,P007,8.0,9.79,2024-10-06
T8372,p009,3.0,48.67,04-11-2024
T8373, P 010 ,5.0,$11.09,04-11-2024
T8374,P-010,9.0,48.86,07-10-2024
T8375, P 016 ,3.0,29.73,10/30/2024
T8376,p007,,29.6,2024-10-20
T8377,P-005,5.0,,2024-10-19
T8378,P-003,3.0,41.16,2024-10-23
T8379,p018,7.0,33.09,18-10-2024
T8380,p011,6.0,32.95,09-10-2024
T8381, P 015 ,6.0,,10/06/2024
T8382,p005,2.0,25.51,11/02/2024
T8383,P012,4.0,28.58,21-10-2024
T8384,P004,2.0,8.19,2024-10-09
T8385, P 015 ,6.0,9.03,10/09/2024
T8386,p009,,42.32,11/03/2024
T8387,P007,9.0,,11-10-2024
T8388,P-010,3.0,43.21,10-10-2024
T8389,p013,7.0,31.63,10/08/2024
T8390,P-008,8.0,9.4,2024-10-30
T8391, P 012 ,2.0,33.14,2024-10-11
T8392,P-019,1.0,,2024-10-15
T8393,p001,8.0,7.03,16-10-2024
T8394, P 016 ,4.0,9.74,2024-10-08
T8395,P-017,4.0,28.77,10/22/2024
T8396,P018,5.0,15.44,10/18/2024
T8397,p011,,43.63,2024-11-01
T8398,p018,1.0,22.77,28-10-2024
T8399,P007,,37.74,11/03/2024
T8400,P018,,46.03,2024-10-08
T8401,p008,7.0,35.06,12-10-2024
T8402, P 006 ,8.0,48.19,2024-11-03
T8403,P-007,2.0,,10/19/2024
T8404, P 010 ,1.0,36.6,01-11-2024
T8405,P-011,6.0,42.82,2024-10-13
T8406,p013,1.0,,2024-10-20
T8407,P009,9.0,38.02,03-11-2024
T8408,P-007,8.0,26.7,09-10-2024
T8409, P 009 ,9.0,34.22,10/17/2024
T8410, P 013 ,1.0,36.76,2024-10-08
T8411,p003,3.0,,30-10-2024
T8412,p003,2.0,39.71,11/03/2024
T8413,P-001,8.0,32.75,27-10-2024
T8414,P-002,5.0,15.94,2024-10-30
T8415,p003,5.0,39.36,2024-10-30
T8416, P 015 ,7.0,,2024-10-08
T8417, P 006 ,2.0,16.85,10/28/2024
T8418,P-013,1.0,13.3,2024-11-04
T8419,P001,6.0,44.64,10/20/2024
T8420, P 019 ,9.0,47.69,2024-10-26
T8421,P001,8.0,49.25,17-10-2024
T8422,p002,2.0,44.98,10/18/2024
T8423,P015,3.0,$33.1,10/06/2024
T8424,p014,5.0,42.23,2024-10-20
T8425,P019,2.0,38.02,04-11-2024
T8426,P011,4.0,13.17,10/09/2024
T8427,P015,2.0,8.86,10/08/2024
T8428, P 006 ,7.0,,21-10-2024
T8429,p009,7.0,$18.81,10/20/2024
T8430,P-005,2.0,16.26,10/25/2024
T8431,p002,,38.85,10/30/2024
T8432,P-006,4.0,32.35,22-10-2024
T8433, P 018 ,,37.23,2024-10-20
T8434,P019,,$13.83,11/01/2024
T8435, P 009 ,4.0,42.66,14-10-2024
T8436,p006,5.0,35.41,10/28/2024
T8437, P 014 ,5.0,46.05,13-10-2024
T8438,P-013,8.0,15.69,2024-10-08
T8439,p011,4.0,5.03,10/17/2024
T8440,P-012,6.0,42.99,17-10-2024
T8441,P019,6.0,8.49,14-10-2024
T8442, P 019 ,3.0,$25.59,2024-11-04
T8443,P-019,8.0,9.73,2024-11-02
T8444, P 013 ,5.0,14.56,10/28/2024
T8445,P-014,3.0,$44.22,10/23/2024
T8446,P018,8.0,$17.66,2024-10-17
T8447,P012,7.0,40.68,2024-11-04
T8448,P004,9.0,38.92,07-10-2024
T8449, P 010 ,3.0,38.81,2024-10-23
T8450,p017,6.0,,26-10-2024
T8451, P 004 ,5.0,46.46,10/07/2024
T8452,P012,7.0,5.86,2024-10-06
T8453,P013,5.0,21.99,10/20/2024
T8454,P-004,1.0,31.57,08-10-2024
T8455,p010,5.0,38.44,2024-10-27
T8456,p003,4.0,19.64,03-11-2024
T8457,P-015,4.0,,13-10-2024
T8458,P-002,2.0,27.86,28-10-2024
T8459,P017,9.0,14.85,02-11-2024
T8460,P006,9.0,5.96,07-10-2024
T8461,P-008,9.0,43.96,10/06/2024
T8462,p003,2.0,25.24,10/13/2024
T8463,P018,,32.36,10/10/2024
T8464, P 001 ,7.0,34.02,10/16/2024
T8465, P 016 ,6.0,47.36,03-11-2024
T8466,P-007,3.0,39.16,2024-11-01
T8467,P003,9.0,44.9,2024-10-20
T8468,P-004,6.0,24.47,10/28/2024
T8469, P 009 ,,38.74,10/21/2024
T8470, P 005 ,8.0,31.57,2024-10-20
T8471, P 019 ,,28.7,2024-10-18
T8472,P015,3.0,35.4,14-10-2024
T8473,P008,,32.45,2024-10-26
T8474, P 006 ,8.0,14.96,10/17/2024
T8475,P018,3.0,30.89,22-10-2024
T8476,P019,7.0,8.13,10/17/2024
T8477,P-015,2.0,26.61,2024-10-14
T8478,p007,3.0,$17.93,10/22/2024
T8479,P010,8.0,23.88,02-11-2024
T8480, P 006 ,,28.07,22-10-2024
T8481,P-014,8.0,,11/03/2024
T8482, P 017 ,7.0,12.6,2024-10-07
T8483,P009,9.0,18.09,03-11-2024
T8484,p019,9.0,6.98,2024-11-02
T8485,P005,1.0,39.18,11/03/2024
T8486,P007,,37.57,10/07/2024
T8487,p019,8.0,7.78,2024-10-30
T8488,p007,,23.88,2024-11-01
T8489,P002,6.0,46.96,11/04/2024
T8490, P 016 ,9.0,37.32,2024-11-02
T8491,P-013,1.0,21.7,20-10-2024
T8492,P-008,6.0,39.22,10/21/2024
T8493, P 006 ,,27.89,2024-10-10
T8494,p006,5.0,6.4,2024-10-07
T8495,P-009,2.0,$23.47,10/25/2024
T8496, P 004 ,9.0,47.9,06-10-2024
T8497,p011,8.0,21.86,2024-10-17
T8498,P005,2.0,$44.77,2024-11-01
T8499,P017,9.0,,10/14/2024
T8500, P 007 ,1.0,42.97,11/04/2024
T8501,P-015,4.0,29.88,2024-11-03
T8502,P-015,6.0,23.17,26-10-2024
T8503,P-014,7.0,49.95,11/02/2024
T8504,P013,9.0,29.94,10/15/2024
T8505,P011,8.0,30.44,09-10-2024
T8506,P013,9.0,,10/08/2024
T8507,p009,5.0,,13-10-2024
T8508, P 010 ,5.0,14.72,2024-10-19
T8509, P 004 ,3.0,37.75,24-10-2024
T8510,p017,,6.14,07-10-2024
T8511,P014,6.0,42.03,11/03/2024
T8512,P018,5.0,38.01,2024-10-23
T8513,P-011,6.0,10.94,2024-11-01
T8514,p016,2.0,13.54,10/21/2024
T8515,p001,,14.26,10-10-2024
T8516,p007,2.0,23.85,10/19/2024
T8517,P010,1.0,9.19,25-10-2024
T8518,p009,6.0,16.58,11/04/2024
T8519,P003,6.0,39.71,09-10-2024
T8520, P 014 ,5.0,20.95,11-10-2024
T8521, P 015 ,8.0,38.47,14-10-2024
T8522,P002,9.0,49.3,03-11-2024
T8523,p014,6.0,45.22,26-10-2024
T8524,P-016,3.0,28.99,10/29/2024
T8525, P 007 ,3.0,18.73,10/10/2024
T8526,p004,7.0,26.18,06-10-2024
T8527,P018,,16.25,2024-10-14
T8528, P 005 ,8.0,6.05,25-10-2024
T8529,P-006,4.0,47.96,14-10-2024
T8530,P007,3.0,14.84,2024-10-12
T8531,P-015,2.0,,10-10-2024
T8532,P-001,1.0,39.97,10/07/2024
T8533,P-004,2.0,$31.2,10/17/2024
T8534, P 001 ,4.0,14.01,10/26/2024
T8535,P011,8.0,25.66,2024-11-03
T8536,p018,,9.86,22-10-2024
T8537,P014,2.0,32.99,10/11/2024
T8538,p011,8.0,11.12,10/15/2024
T8539,P-010,,$30.38,10/07/2024
T8540,P-017,3.0,43.74,14-10-2024
T8541,P-004,6.0,27.1,2024-10-09
T8542, P 015 ,8.0,27.27,2024-10-29
T8543,P016,4.0,45.57,23-10-2024
T8544,P013,1.0,23.1,03-11-2024
T8545, P 009 ,2.0,38.14,10/09/2024
T8546,p011,5.0,13.25,30-10-2024
T8547, P 011 ,8.0,33.69,2024-10-08
T8548,P006,2.0,27.76,11/04/2024
T8549,p001,,12.5,10/11/2024
T8550,P-006,4.0,41.4,10/08/2024
T8551,P-013,3.0,17.66,10/14/2024
T8552, P 005 ,8.0,31.91,2024-10-25
T8553, P 015 ,8.0,33.17,29-10-2024
T8554,p018,3.0,33.73,10/08/2024
T8555,P014,6.0,5.13,10/31/2024
T8556,p015,6.0,44.92,18-10-2024
T8557,P-005,2.0,$23.12,16-10-2024
T8558,P004,8.0,32.38,24-10-2024
T8559,P002,6.0,46.52,2024-10-15
T8560, P 007 ,5.0,5.7,09-10-2024
T8561, P 010 ,8.0,46.02,2024-10-10
T8562,P-016,6.0,23.74,18-10-2024
T8563,p010,7.0,9.13,2024-10-27
T8564,p018,5.0,22.86,03-11-2024
T8565,P-017,2.0,27.66,2024-10-18
T8566,P013,9.0,27.59,2024-11-03
T8567,p001,7.0,22.65,2024-11-03
T8568, P 001 ,5.0,28.79,15-10-2024
T8569,p015,6.0,,2024-10-22
T8570, P 001 ,8.0,,10/29/2024
T8571,p006,7.0,20.42,2024-11-04
T8572,P013,4.0,49.98,06-10-2024
T8573, P 001 ,5.0,38.32,10/08/2024
T8574,P005,9.0,26.23,27-10-2024
T8575,p009,8.0,33.9,2024-10-09
T8576,p017,6.0,16.39,2024-10-06
T8577, P 016 ,2.0,,14-10-2024
T8578,P-008,,46.75,2024-10-24
T8579,P017,4.0,31.42,2024-11-04
T8580, P 015 ,2.0,27.65,11/04/2024
T8581,P-001,2.0,14.38,27-10-2024
T8582,P012,3.0,42.34,2024-10-20
T8583, P 005 ,2.0,44.08,10/11/2024
T8584,p006,,49.34,2024-10-19
T8585,P-001,9.0,12.46,10/06/2024
T8586,P-001,3.0,10.18,11/04/2024
T8587,P010,3.0,49.52,31-10-2024
T8588, P 010 ,6.0,12.79,2024-10-20
T8589, P 003 ,5.0,18.83,31-10-2024
T8590,P-017,3.0,48.64,10/29/2024
T8591,P-019,3.0,33.32,2024-10-16
T8592,P-011,9.0,39.24,2024-10-10
T8593,p018,5.0,42.07,10/19/2024
T8594,p002,,26.52,2024-10-30
T8595,P009,1.0,21.22,10-10-2024
T8596,p017,7.0,,2024-10-07
T8597,p014,9.0,23.27,02-11-2024
T8598,p004,3.0,$47.38,10/29/2024
T8599,p017,6.0,,10/22/2024
T8600,p017,2.0,19.57,2024-10-19
T8601, P 012 ,9.0,,22-10-2024
T8602, P 018 ,7.0,9.68,16-10-2024
T8603,P003,2.0,13.89,10-10-2024
T8604,P011,4.0,35.0,10/24/2024
T8605,P018,6.0,$33.81,10/27/2024
T8606, P 004 ,5.0,40.89,10-10-2024
T8607, P 017 ,6.0,14.36,2024-10-06
T8608,P018,6.0,41.6,10/30/2024
T8609,P-005,,$28.13,2024-11-03
T8610,p014,7.0,26.52,10/30/2024
T8611,P-010,,,27-10-2024
T8612,p015,9.0,17.88,2024-10-25
T8613,p001,2.0,20.54,04-11-2024
T8614,P-016,,38.0,24-10-2024
T8615,P-011,,$39.82,10/31/2024
T8616, P 006 ,9.0,26.98,10/23/2024
T8617,P016,8.0,43.35,12-10-2024
T8618,p002,3.0,10.46,10/21/2024
T8619,p001,6.0,46.54,23-10-2024
T8620,p009,9.0,$32.12,13-10-2024
T8621, P 012 ,8.0,39.06,10/10/2024
T8622,P017,5.0,10.61,03-11-2024
T8623,p015,6.0,$15.63,12-10-2024
T8624, P 019 ,6.0,$14.15,10/27/2024
T8625,P-010,1.0,11.06,10/10/2024
T8626, P 012 ,1.0,44.89,06-10-2024
T8627,P014,8.0,12.08,12-10-2024
T8628,P-009,6.0,49.45,08-10-2024
T8629,P013,7.0,,10/14/2024
T8630,P003,1.0,5.87,10/11/2024
T8631, P 014 ,,8.56,2024-10-28
T8632,P-010,6.0,$25.73,01-11-2024
T8633,P016,2.0,27.74,2024-10-07
T8634,p007,8.0,17.61,10/21/2024
T8635,P-004,5.0,20.63,2024-10-08
T8636,P011,3.0,20.06,2024-10-14
T8637, P 016 ,2.0,30.36,10/31/2024
T8638,p004,4.0,7.81,2024-10-26
T8639,P017,7.0,28.24,2024-10-27
T8640,p013,9.0,27.21,2024-10-09
T8641,P011,2.0,46.03,01-11-2024
T8642,P003,2.0,45.23,04-11-2024
T8643,P-009,6.0,25.51,10/06/2024
T8644,P006,,18.65,25-10-2024
T8645,p011,4.0,22.04,10/11/2024
T8646,P016,5.0,26.35,25-10-2024
T8647,p019,5.0,45.96,2024-10-27
T8648, P 005 ,,47.5,10/13/2024
T8649,P014,4.0,25.07,31-10-2024
T8650,p017,5.0,37.74,2024-10-09
T8651,P-003,7.0,36.41,2024-10-13
T8652,P-004,3.0,11.4,11-10-2024
T8653,P-016,4.0,20.14,2024-10-17
T8654, P 016 ,5.0,35.82,10/15/2024
T8655,P-004,3.0,,11/02/2024
T8656,P019,,21.6,28-10-2024
T8657,P017,4.0,40.47,2024-10-20
T8658,P-013,7.0,22.61,09-10-2024
T8659,p001,6.0,39.01,10/19/2024
T8660,P-012,5.0,25.99,2024-11-01
T8661,p004,,25.28,2024-10-13
T8662,P011,8.0,49.36,2024-10-21
T8663,P005,2.0,$12.58,10/23/2024
T8664,P002,2.0,46.89,10/06/2024
T8665, P 017 ,3.0,33.04,2024-10-27
T8666, P 008 ,8.0,35.48,2024-10-26
T8667, P 006 ,5.0,6.5,10/09/2024
T8668,p009,1.0,,11/03/2024
T8669, P 013 ,5.0,12.75,10/06/2024
T8670,p011,4.0,45.68,10/11/2024
T8671,P-016,3.0,14.13,10/06/2024
T8672, P 016 ,5.0,23.58,10/30/2024
T8673,P002,5.0,40.12,10/13/2024
T8674, P 010 ,3.0,38.44,16-10-2024
T8675,P012,6.0,31.37,2024-10-31
T8676,p008,6.0,6.01,19-10-2024
T8677,P011,7.0,13.84,01-11-2024
T8678, P 010 ,7.0,22.92,10/28/2024
T8679,p013,1.0,49.99,14-10-2024
T8680,P017,9.0,12.64,2024-10-13
T8681,P007,3.0,48.41,04-11-2024
T8682,P003,8.0,22.53,2024-10-13
T8683,P013,3.0,40.87,10/14/2024
T8684,P019,6.0,17.87,2024-11-01
T8685,P007,4.0,24.55,2024-10-18
T8686,p009,9.0,6.49,08-10-2024
T8687,p019,1.0,17.4,23-10-2024
T8688,P013,2.0,23.05,18-10-2024
T8689, P 008 ,4.0,$33.98,10/13/2024
T8690, P 018 ,8.0,,11/02/2024
T8691, P 002 ,5.0,48.41,10/18/2024
T8692,P018,3.0,36.53,10/26/2024
T8693, P 018 ,1.0,20.83,10/17/2024
T8694,P-011,4.0,47.35,10-10-2024
T8695,P-001,2.0,40.15,2024-11-03
T8696, P 014 ,1.0,47.02,10/22/2024
T8697,P016,1.0,5.88,10/09/2024
T8698,P011,1.0,25.71,10/06/2024
T8699,p001,1.0,49.41,2024-10-17
T8700,p007,8.0,31.49,31-10-2024
T8701,p016,6.0,,10/10/2024
T8702,p014,4.0,19.54,10/20/2024
T8703,p015,8.0,30.73,10-10-2024
T8704, P 014 ,3.0,44.89,26-10-2024
T8705,p011,8.0,43.88,10/31/2024
T8706,p016,2.0,30.16,22-10-2024
T8707,p019,4.0,,10/29/2024
T8708, P 017 ,9.0,,10/26/2024
T8709,p006,6.0,9.16,25-10-2024
T8710,P-011,6.0,20.07,10/17/2024
T8711,p017,6.0,47.63,2024-10-25
T8712,P009,8.0,,2024-11-02
T8713,P018,5.0,29.57,29-10-2024
T8714, P 017 ,5.0,12.7,2024-10-22
T8715,P012,6.0,23.93,2024-10-30
T8716,p005,1.0,47.94,14-10-2024
T8717,P011,5.0,30.13,2024-10-16
T8718,P-004,9.0,49.34,10/09/2024
T8719, P 004 ,7.0,11.81,10/23/2024
T8720,P-003,4.0,,2024-10-22
T8721,p017,7.0,49.4,06-10-2024
T8722, P 007 ,9.0,11.75,10/16/2024
T8723,p004,8.0,17.96,10/06/2024
T8724,P013,8.0,34.66,2024-10-21
T8725,P012,8.0,,2024-10-18
T8726, P 001 ,6.0,,25-10-2024
T8727,P-019,6.0,43.51,2024-10-14
T8728, P 018 ,1.0,27.37,2024-10-26
T8729,P-011,2.0,29.55,10/25/2024
T8730,p003,9.0,5.54,10/17/2024
T8731,P017,9.0,19.96,2024-10-14
T8732,p012,8.0,34.17,10/21/2024
T8733, P 010 ,7.0,28.87,2024-10-08
T8734,P008,1.0,40.79,2024-11-02
T8735,P015,8.0,,2024-11-02
T8736,P005,5.0,23.71,2024-11-04
T8737, P 004 ,8.0,29.5,21-10-2024
T8738,P-019,6.0,$40.3,10/23/2024
T8739,P004,4.0,42.98,21-10-2024
T8740,P-015,8.0,31.26,10/15/2024
T8741,P-017,8.0,7.38,10/18/2024
T8742,P012,4.0,48.24,2024-10-10
T8743, P 003 ,9.0,16.16,08-10-2024
T8744,P010,5.0,32.02,18-10-2024
T8745,p015,9.0,23.8,27-10-2024
T8746,P010,9.0,23.01,18-10-2024
T8747,p018,8.0,42.75,10/25/2024
T8748,P-001,6.0,21.61,18-10-2024
T8749, P 003 ,7.0,$45.79,2024-10-30
T8750,P012,4.0,39.87,10-10-2024
T8751,P-001,,47.07,10/09/2024
T8752,p003,,21.45,2024-10-19
T8753, P 003 ,7.0,13.46,10/12/2024
T8754,p005,4.0,15.21,07-10-2024
T8755,p019,4.0,11.18,10/19/2024
T8756, P 001 ,1.0,31.27,10/27/2024
T8757,P-004,5.0,47.31,16-10-2024
T8758,P-004,9.0,36.25,10/08/2024
T8759,P-017,,32.1,2024-11-02
T8760,p014,9.0,40.58,13-10-2024
T8761,P018,7.0,20.72,2024-10-12
T8762,P001,9.0,,2024-10-24
T8763,P016,1.0,34.38,2024-10-06
T8764,P-003,5.0,9.66,2024-10-15
T8765,P009,7.0,7.05,2024-11-02
T8766,p004,4.0,22.38,06-10-2024
T8767,P-005,6.0,37.46,11/01/2024
T8768,p011,4.0,$23.73,10/26/2024
T8769, P 009 ,5.0,18.87,2024-10-14
T8770,p003,1.0,33.22,10/08/2024
T8771,p006,2.0,16.64,10/31/2024
T8772,p011,6.0,32.78,2024-10-16
T8773,p009,5.0,23.16,02-11-2024
T8774,p015,3.0,36.01,14-10-2024
T8775,P-003,8.0,33.98,29-10-2024
T8776,p001,5.0,33.1,11/03/2024
T8777,P-019,8.0,48.96,30-10-2024
T8778,P014,2.0,22.11,17-10-2024
T8779,P-017,1.0,30.08,2024-10-26
T8780,P-014,4.0,30.34,28-10-2024
T8781, P 017 ,9.0,23.85,10/20/2024
T8782,P014,1.0,5.79,06-10-2024
T8783,P-012,2.0,19.36,2024-11-03
T8784,P016,7.0,26.83,2024-10-20
T8785,P-001,5.0,$31.12,2024-10-15
T8786,p013,9.0,11.61,10/22/2024
T8787,P006,6.0,44.31,12-10-2024
T8788,P017,8.0,48.85,11-10-2024
T8789,P012,5.0,$27.34,10/23/2024
T8790, P 019 ,1.0,25.15,2024-10-13
T8791,p006,4.0,30.61,27-10-2024
T8792,p007,3.0,47.59,10/06/2024
T8793, P 001 ,3.0,45.87,10/27/2024
T8794,P001,5.0,24.2,2024-10-28
T8795,P-005,7.0,$49.36,2024-10-29
T8796,P006,,45.29,10/20/2024
T8797,p016,7.0,12.62,10/30/2024
T8798,p016,6.0,41.29,07-10-2024
T8799,p014,7.0,29.18,10/08/2024
T8800, P 001 ,7.0,17.74,10/07/2024
T8801, P 013 ,,$41.28,10/25/2024
T8802,P010,4.0,17.32,2024-10-17
T8803,p010,3.0,,28-10-2024
T8804, P 009 ,7.0,30.46,10/17/2024
T8805,P013,,30.46,2024-10-21
T8806, P 003 ,8.0,8.79,25-10-2024
T8807,p018,7.0,27.93,2024-10-27
T8808, P 002 ,1.0,20.94,10/20/2024
T8809,p017,8.0,45.79,11-10-2024
T8810,p019,5.0,37.08,2024-10-23
T8811, P 013 ,,$32.82,2024-10-26
T8812,P013,9.0,46.11,2024-10-26
T8813, P 001 ,8.0,$39.62,06-10-2024
T8814,P-002,,40.44,11-10-2024
T8815,P-001,3.0,37.34,10/16/2024
T8816, P 005 ,7.0,32.96,2024-10-27
T8817,p003,,14.59,10/08/2024
T8818, P 007 ,2.0,48.32,2024-11-03
T8819,P013,4.0,$6.33,2024-11-04
T8820,P018,9.0,26.43,28-10-2024
T8821,P007,1.0,44.09,10/20/2024
T8822,P001,3.0,20.64,10/14/2024
T8823, P 005 ,3.0,$29.05,10/07/2024
T8824,P-017,2.0,49.2,2024-10-25
T8825,P-008,,$11.46,10/10/2024
T8826,p015,3.0,27.55,2024-10-27
T8827, P 004 ,,38.73,11-10-2024
T8828,p002,9.0,48.31,17-10-2024
T8829,P005,7.0,48.2,2024-10-18
T8830,p001,3.0,21.37,2024-10-07
T8831,p005,6.0,42.89,2024-10-29
T8832, P 006 ,3.0,26.45,10/15/2024
T8833,p002,5.0,25.28,2024-10-07
T8834,P-001,,13.53,26-10-2024
T8835,P004,9.0,6.12,10/30/2024
T8836,p007,7.0,24.69,15-10-2024
T8837,p001,4.0,21.51,01-11-2024
T8838,p001,4.0,30.23,2024-11-04
T8839,P-008,8.0,45.27,01-11-2024
T8840, P 016 ,5.0,12.63,10/10/2024
T8841,P013,3.0,19.7,2024-10-07
T8842, P 018 ,5.0,$32.47,10/07/2024
T8843,p010,4.0,,07-10-2024
T8844,P-012,7.0,27.07,11/02/2024
T8845,p001,1.0,44.78,02-11-2024
T8846,P-010,6.0,,2024-10-22
T8847,P009,,15.95,31-10-2024
T8848,P-003,5.0,11.34,11/04/2024
T8849,P019,4.0,22.78,25-10-2024
T8850,P009,6.0,17.99,10/30/2024
T8851,p010,9.0,13.47,11/03/2024
T8852, P 019 ,2.0,$6.66,10/23/2024
T8853,P016,8.0,32.94,2024-11-04
T8854,p018,5.0,,2024-10-09
T8855, P 014 ,7.0,17.89,2024-10-28
T8856,P-003,9.0,18.3,2024-10-26
T8857,P002,3.0,$25.92,2024-10-21
T8858, P 001 ,7.0,40.64,2024-11-02
T8859, P 018 ,9.0,31.41,06-10-2024
T8860, P 009 ,,40.75,2024-10-30
T8861,P-013,5.0,37.28,03-11-2024
T8862, P 002 ,6.0,43.17,2024-10-15
T8863, P 007 ,7.0,24.78,11-10-2024
T8864,P016,9.0,48.56,10/13/2024
T8865,P-019,3.0,48.59,2024-10-16
T8866,P015,6.0,8.65,11/02/2024
T8867, P 011 ,8.0,11.19,10/27/2024
T8868,p001,4.0,44.15,16-10-2024
T8869,P007,2.0,$8.77,31-10-2024
T8870,P008,4.0,26.75,10/30/2024
T8871,p010,8.0,11.0,10/26/2024
T8872,P005,9.0,36.35,2024-10-15
T8873,P009,1.0,15.9,2024-10-27
T8874,P-001,1.0,25.34,04-11-2024
T8875, P 002 ,,$31.6,09-10-2024
T8876,p019,4.0,22.86,10/20/2024
T8877, P 014 ,9.0,6.59,30-10-2024
T8878,P-010,9.0,9.44,2024-10-20
T8879, P 009 ,5.0,15.16,10/16/2024
T8880, P 010 ,5.0,13.62,10/16/2024
T8881,p006,3.0,39.73,2024-11-02
T8882,P017,6.0,34.96,22-10-2024
T8883,P-006,4.0,$33.85,15-10-2024
T8884, P 004 ,5.0,32.78,28-10-2024
T8885, P 003 ,7.0,42.16,2024-10-16
T8886,p019,6.0,,10/13/2024
T8887,P-018,2.0,45.63,10/22/2024
T8888,P004,9.0,28.8,10/12/2024
T8889,P-008,,5.23,10/21/2024
T8890,P-017,7.0,47.32,15-10-2024
T8891,P005,4.0,,2024-10-26
T8892,P013,2.0,20.96,19-10-2024
T8893, P 001 ,8.0,19.78,2024-10-28
T8894, P 013 ,7.0,,10-10-2024
T8895,P-004,5.0,31.24,10/17/2024
T8896,P-014,,47.85,2024-11-01
T8897,p003,3.0,45.88,26-10-2024
T8898,P005,7.0,36.55,10/13/2024
T8899,P-007,8.0,,10/11/2024
T8900,P-001,2.0,41.51,01-11-2024
T8901,p012,,23.27,2024-10-07
T8902,P011,1.0,29.44,10/16/2024
T8903,P-008,9.0,30.55,14-10-2024
T8904,P-006,4.0,32.91,10/11/2024
T8905, P 002 ,5.0,,01-11-2024
T8906, P 019 ,5.0,16.14,2024-10-26
T8907,p014,,21.78,10/12/2024
T8908,p001,,35.37,2024-11-02
T8909, P 010 ,8.0,,18-10-2024
T8910,P-016,8.0,34.87,10/22/2024
T8911, P 004 ,4.0,39.68,10/16/2024
T8912, P 011 ,7.0,6.45,2024-10-22
T8913,P-016,6.0,46.02,07-10-2024
T8914, P 001 ,1.0,43.3,2024-10-16
T8915,p016,8.0,32.79,2024-10-13
T8916,p019,,32.89,10/22/2024
T8917,P009,2.0,47.96,2024-10-29
T8918, P 009 ,1.0,48.31,2024-10-27
T8919,P009,5.0,17.62,10-10-2024
T8920,P-017,6.0,,03-11-2024
T8921,p012,4.0,39.63,10/16/2024
T8922,P-013,6.0,46.24,11/02/2024
T8923,P008,6.0,43.21,24-10-2024
T8924,p016,6.0,,17-10-2024
T8925,P018,6.0,10.99,10/20/2024
T8926,P001,9.0,$6.1,10/29/2024
T8927, P 001 ,4.0,19.69,2024-10-24
T8928, P 012 ,1.0,,26-10-2024
T8929,P-006,,19.56,14-10-2024
T8930, P 009 ,8.0,43.05,02-11-2024
T8931,P-005,8.0,39.73,2024-10-28
T8932,P-016,1.0,49.8,2024-10-12
T8933,P018,8.0,34.1,10/29/2024
T8934, P 017 ,3.0,7.66,27-10-2024
T8935,p018,8.0,17.86,06-10-2024
T8936, P 001 ,5.0,40.58,10/17/2024
T8937,P-019,,18.43,31-10-2024
T8938,P008,,,10/14/2024
T8939, P 003 ,3.0,37.19,10/27/2024
